"","Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio","City","holc_grade","ratio_n_obs_sp_richness"
"652","C5",2,2,NA,NA,NA,1,"Bethlehem","C",1
"653","D",33,25,93.7874754908734,0.545454545454547,26.6560112308736,1.32,"Bethlehem","D",1.32
"654","D",115,45,70.9887408336604,0.165217391304346,63.3903341171288,2.55555555555556,"Bethlehem","D",2.56
"655","D",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2,"Bethlehem","D",1.2
"656","D",6,6,NA,NA,NA,1,"Bethlehem","D",1
"658","A2",47,18,26.7059821526885,0.127659574468087,67.4006291814583,2.61111111111111,"Binghamton-Johnson City","A",2.61
"659","A3",2,1,NA,NA,NA,2,"Binghamton-Johnson City","A",2
"663","B11",21,16,57.1420340645875,0.523809523809524,28.0004033141614,1.3125,"Binghamton-Johnson City","B",1.31
"665","B3",9,9,NA,NA,NA,1,"Binghamton-Johnson City","B",1
"666","B4",14,13,162.347513498635,0.857142857142858,8.00751407880929,1.07692307692308,"Binghamton-Johnson City","B",1.08
"667","B4",47,26,54.8122192213603,0.276595744680851,47.4346785613596,1.80769230769231,"Binghamton-Johnson City","B",1.81
"668","B4",56,20,32.4553917621342,0.160714285714285,61.6230429340681,2.8,"Binghamton-Johnson City","B",2.8
"670","B5",31,23,80.3023198392619,0.516129032258064,28.6417628357913,1.34782608695652,"Binghamton-Johnson City","B",1.35
"672","B6",7,5,17.8356145037682,0.571428571428571,28.0337972035874,1.4,"Binghamton-Johnson City","B",1.4
"675","B9",8,5,11.1329147117875,0.375,44.911868360098,1.6,"Binghamton-Johnson City","B",1.6
"679","C2",7,3,4.33447960389549,0.142857142857143,69.2124608754378,2.33333333333333,"Binghamton-Johnson City","C",2.33
"680","C3",5,5,NA,NA,NA,1,"Binghamton-Johnson City","C",1
"681","C3",2,2,NA,NA,NA,1,"Binghamton-Johnson City","C",1
"683","C4",109,46,77.2776869394213,0.201834862385326,59.5255911788093,2.3695652173913,"Binghamton-Johnson City","C",2.37
"684","C4",33,24,75.6655593378494,0.454545454545453,31.7185258524809,1.375,"Binghamton-Johnson City","C",1.38
"686","C4",148,64,128.182333730514,0.25,49.9288771996861,2.3125,"Binghamton-Johnson City","C",2.31
"688","C6",69,25,40.8228547172819,0.159420289855071,61.2402052064637,2.76,"Binghamton-Johnson City","C",2.76
"689","C7",241,87,132.44847557689,0.116182572614107,65.6859202199683,2.77011494252874,"Binghamton-Johnson City","C",2.77
"690","C9",66,30,66.146407503866,0.318181818181817,45.3539370195526,2.2,"Binghamton-Johnson City","C",2.2
"692","D2",14,9,20.1147081129085,0.285714285714285,44.7433785739316,1.55555555555556,"Binghamton-Johnson City","D",1.56
"693","D3",26,11,19.5724091295592,0.23076923076923,56.2015637788158,2.36363636363636,"Binghamton-Johnson City","D",2.36
"695","A",116,50,86.4084797906464,0.189655172413794,57.8646911982965,2.32,"Birmingham","A",2.32
"698","B",16,11,30.7534779265383,0.4375,35.7683122093573,1.45454545454545,"Birmingham","B",1.45
"701","B",2,2,NA,NA,NA,1,"Birmingham","B",1
"702","B",67,33,59.0087911323182,0.149253731343286,55.9238706076906,2.03030303030303,"Birmingham","B",2.03
"704","B",12,12,NA,NA,NA,1,"Birmingham","B",1
"706","C",2,2,NA,NA,NA,1,"Birmingham","C",1
"711","C",3,3,NA,NA,NA,1,"Birmingham","C",1
"712","C",12,12,NA,NA,NA,1,"Birmingham","C",1
"713","C",3,2,NA,NA,NA,1.5,"Birmingham","C",1.5
"714","C",8,8,NA,NA,NA,1,"Birmingham","C",1
"715","C",21,16,57.1420340645875,0.523809523809524,28.0004033141614,1.3125,"Birmingham","C",1.31
"716","C",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2,"Birmingham","C",1.2
"719","C",124,44,67.0140738453071,0.12096774193548,65.6578498742936,2.81818181818182,"Birmingham","C",2.82
"720","C",5,5,NA,NA,NA,1,"Birmingham","C",1
"722","C",31,23,80.3023198392619,0.516129032258064,28.6417628357913,1.34782608695652,"Birmingham","C",1.35
"725","D",2,1,NA,NA,NA,2,"Birmingham","D",2
"727","D",13,10,42.0442737003676,0.615384615384615,23.784451769261,1.3,"Birmingham","D",1.3
"729","D",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Birmingham","D",1.25
"730","D",2,2,NA,NA,NA,1,"Birmingham","D",1
"733","D",13,12,137.851528497232,0.846153846153845,8.70501773235034,1.08333333333333,"Birmingham","D",1.08
"734","D",77,33,68.7296677418438,0.246753246753244,48.0141998124473,2.33333333333333,"Birmingham","D",2.33
"744","B8",20,18,220.737189179052,0.850000000000001,8.15449361611615,1.11111111111111,"Boston","B",1.11
"755","C2",88,46,107.129415083661,0.30681818181818,42.9387203916655,1.91304347826087,"Boston","C",1.91
"757","C4",51,24,42.7585213987407,0.215686274509803,56.129162597065,2.125,"Boston","C",2.12
"775","A1",17,14,123.533318463169,0.764705882352942,11.3329749205871,1.21428571428571,"Braintree","A",1.21
"779","B4",10,5,10.7702450431376,0.3,46.4241990778641,2,"Braintree","B",2
"780","C1",34,18,41.2156356971558,0.323529411764707,43.672746266151,1.88888888888889,"Braintree","C",1.89
"782","A1",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333,"Brockton","A",1.33
"783","B1",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909,"Brockton","B",1.09
"784","B2",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2,"Brockton","B",1.2
"786","C1",58,31,65.3787082226487,0.293103448275861,47.4160485007271,1.87096774193548,"Brockton","C",1.87
"787","C10",4,4,NA,NA,NA,1,"Brockton","C",1
"788","C3",6,6,NA,NA,NA,1,"Brockton","C",1
"790","C6",21,14,42.2786201961311,0.476190476190476,33.1136634427845,1.5,"Brockton","C",1.5
"792","C8",20,14,41.0738175619667,0.450000000000001,34.084973910396,1.42857142857143,"Brockton","C",1.43
"793","D1",12,9,52.9810913841448,0.666666666666668,16.9871925339261,1.33333333333333,"Brockton","D",1.33
"795","A2",34,19,40.1852895925357,0.294117647058822,47.280983147448,1.78947368421053,"Bronx","A",1.79
"797","B10",154,90,209.911351095408,0.337662337662337,42.8752421107012,1.71111111111111,"Bronx","B",1.71
"800","B5",109,37,72.4196599150434,0.211009174311926,51.0910988030118,2.94594594594595,"Bronx","B",2.95
"801","B6",30,17,35.9742323561247,0.300000000000001,47.2560465827583,1.76470588235294,"Bronx","B",1.76
"802","B7",2,2,NA,NA,NA,1,"Bronx","B",1
"803","B8",12,5,7.73940727669847,0.166666666666667,64.6044305621933,2.4,"Bronx","B",2.4
"804","B9",17,11,28.1329441882286,0.411764705882353,39.1000669052002,1.54545454545455,"Bronx","B",1.55
"807","C11",55,30,72.2480248574238,0.363636363636363,41.523626506334,1.83333333333333,"Bronx","C",1.83
"809","C13",242,85,127.736885637274,0.13636363636364,66.5430345948537,2.84705882352941,"Bronx","C",2.85
"813","C17",14,8,16.8346799540916,0.357142857142857,47.5209509287737,1.75,"Bronx","C",1.75
"821","C4",16,10,26.8376644391342,0.4375,37.2610665234273,1.6,"Bronx","C",1.6
"822","C5",44,28,81.681682450604,0.43181818181818,34.2794114420117,1.57142857142857,"Bronx","C",1.57
"823","C7",3,3,NA,NA,NA,1,"Bronx","C",1
"824","C8",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714,"Bronx","C",1.14
"825","C9",68,25,49.0938638802971,0.220588235294116,50.9228608710778,2.72,"Bronx","C",2.72
"826","D1",15,12,60.0345024483517,0.666666666666666,19.9885057935205,1.25,"Bronx","D",1.25
"827","D2",49,18,28.7137681999681,0.163265306122447,62.6876969774381,2.72222222222222,"Bronx","D",2.72
"828","D3",40,23,54.4919792466333,0.375,42.2080466115957,1.73913043478261,"Bronx","D",1.74
"829","D4",32,14,24.636529177059,0.21875,56.8261864298502,2.28571428571429,"Bronx","D",2.29
"837","B2",14,10,31.4072053621965,0.5,31.8398274684973,1.4,"Brookline","B",1.4
"842","C1",2,2,NA,NA,NA,1,"Brookline","C",1
"845","C4",53,34,100.114801055463,0.452830188679243,33.9610123993195,1.55882352941176,"Brookline","C",1.56
"846","D1",31,19,45.5870937243071,0.35483870967742,41.6784630204868,1.63157894736842,"Brookline","D",1.63
"849","B10",72,26,41.0214240332871,0.166666666666664,63.3815149344941,2.76923076923077,"Brooklyn","B",2.77
"850","B11",71,31,54.3950541124163,0.197183098591548,56.9904755236265,2.29032258064516,"Brooklyn","B",2.29
"851","B12",3,3,NA,NA,NA,1,"Brooklyn","B",1
"854","B15",67,33,64.1614769449178,0.253731343283583,51.4327312451524,2.03030303030303,"Brooklyn","B",2.03
"856","B17",13,11,60.7022601515724,0.692307692307692,18.1212362975171,1.18181818181818,"Brooklyn","B",1.18
"857","B2",13,9,25.7574261872416,0.461538461538462,34.9413793698765,1.44444444444444,"Brooklyn","B",1.44
"861","B6",321,121,194.143419997057,0.00934579439253014,62.3250584551536,2.65289256198347,"Brooklyn","B",2.65
"867","C11",38,18,37.6454814405883,0.315789473684209,47.8145033910841,2.11111111111111,"Brooklyn","C",2.11
"871","C15",19,9,16.6022293297671,0.263157894736842,54.2095872863493,2.11111111111111,"Brooklyn","C",2.11
"872","C16",53,28,51.2109881726266,0.0566037735849072,54.6757658837105,1.89285714285714,"Brooklyn","C",1.89
"875","C19",55,27,52.5003246204148,0.290909090909089,51.4282534350293,2.03703703703704,"Brooklyn","C",2.04
"876","C2",5,5,NA,NA,NA,1,"Brooklyn","C",1
"878","C21",147,58,112.016649345796,0.204081632653065,51.7780172311294,2.53448275862069,"Brooklyn","C",2.53
"881","C24",73,36,75.2059496163812,0.287671232876711,47.8685531977626,2.02777777777778,"Brooklyn","C",2.03
"887","C7",14,12,72.194349950947,0.714285714285714,16.6217993626281,1.16666666666667,"Brooklyn","C",1.17
"889","C9",49,19,29.4535326699512,0.163265306122447,64.5083909387344,2.57894736842105,"Brooklyn","C",2.58
"891","D10",100,39,77.7643167821413,0.240000000000002,50.151536866529,2.56410256410256,"Brooklyn","D",2.56
"892","D11",35,19,49.7702622947821,0.399999999999999,38.1754066061893,1.84210526315789,"Brooklyn","D",1.84
"893","D12",23,9,13.2698820767669,0.0434782608695645,67.8227579411374,2.55555555555556,"Brooklyn","D",2.56
"894","D13",23,11,23.633521915826,0.304347826086957,46.5440573740046,2.09090909090909,"Brooklyn","D",2.09
"895","D14",13,9,29.3045062506278,0.538461538461538,30.712000137546,1.44444444444444,"Brooklyn","D",1.44
"896","D16",6,4,11.5757163319762,0.5,34.555096939881,1.5,"Brooklyn","D",1.5
"897","D17",91,44,90.4589094541295,0.27472527472527,48.6408693908827,2.06818181818182,"Brooklyn","D",2.07
"899","D19",41,21,48.2535489834347,0.341463414634148,43.5201149809919,1.95238095238095,"Brooklyn","D",1.95
"902","D21",95,45,79.7298474638121,0.168421052631579,56.4405946222644,2.11111111111111,"Brooklyn","D",2.11
"903","D22",17,14,81.23131307962,0.705882352941178,17.2347330964325,1.21428571428571,"Brooklyn","D",1.21
"905","D23",5,5,NA,NA,NA,1,"Brooklyn","D",1
"921","B1",39,23,49.7995338024189,0.282051282051281,46.1851713135572,1.69565217391304,"Buffalo","B",1.7
"922","B10",9,9,NA,NA,NA,1,"Buffalo","B",1
"927","B13",22,9,16.8526995495777,0.181818181818182,53.4039070329569,2.44444444444444,"Buffalo","B",2.44
"931","B4",28,19,57.4160633187772,0.464285714285715,33.0917846013074,1.47368421052632,"Buffalo","B",1.47
"933","B6",7,7,NA,NA,NA,1,"Buffalo","B",1
"937","B9",13,10,42.0442737003676,0.615384615384615,23.784451769261,1.3,"Buffalo","B",1.3
"940","C3",92,35,56.5382812211546,0.152173913043477,61.9049593373636,2.62857142857143,"Buffalo","C",2.63
"942","C4",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714,"Buffalo","C",1.14
"944","C4",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909,"Buffalo","C",1.09
"945","C4",9,7,34.3694687458318,0.666666666666666,20.366913587656,1.28571428571429,"Buffalo","C",1.29
"947","C5",64,31,54.3274901628491,0.171875,57.061351273685,2.06451612903226,"Buffalo","C",2.06
"948","C5",3,3,NA,NA,NA,1,"Buffalo","C",1
"951","C6",2,2,NA,NA,NA,1,"Buffalo","C",1
"952","C7",43,25,55.1400797751579,0.279069767441861,45.3390711474146,1.72,"Buffalo","C",1.72
"953","D1",3,3,NA,NA,NA,1,"Buffalo","D",1
"954","D2",40,19,39.0723534754078,0.274999999999999,48.6277337042384,2.10526315789474,"Buffalo","D",2.11
"955","D3",32,20,54.8681621045583,0.40625,36.4510113568,1.6,"Buffalo","D",1.6
"956","D3",17,17,NA,NA,NA,1,"Buffalo","D",1
"957","D4",86,30,52.6855004923275,0.186046511627907,56.9416627338841,2.86666666666667,"Buffalo","D",2.87
"963","B5",26,18,55.494157289684,0.46153846153846,32.4358470857365,1.44444444444444,"Cambridge","B",1.44
"977","B1",19,19,NA,NA,NA,1,"Camden","B",1
"980","B14",37,29,139.015478977875,0.648648648648646,20.8609862824092,1.27586206896552,"Camden","B",1.28
"982","B3",26,21,95.6101977376133,0.615384615384613,21.9641842574483,1.23809523809524,"Camden","B",1.24
"983","B4",105,37,59.3243042211505,0.152380952380952,62.369041636073,2.83783783783784,"Camden","B",2.84
"985","B9",148,52,82.4753561068052,0.141891891891895,63.0491366810957,2.84615384615385,"Camden","B",2.85
"986","C1",7,7,NA,NA,NA,1,"Camden","C",1
"988","C11",50,29,62.0010867109527,0.280000000000001,46.7733737235884,1.72413793103448,"Camden","C",1.72
"989","C12",12,6,11.7013478670921,0.25,51.2761441515116,2,"Camden","C",2
"991","C2",18,9,14.9091143025472,0,60.3657589402369,2,"Camden","C",2
"993","C4",19,10,20.0016467398033,0.263157894736842,49.9958834894328,1.9,"Camden","C",1.9
"994","C6",11,7,14.9260004648086,0.272727272727272,46.8980288222827,1.57142857142857,"Camden","C",1.57
"995","C7",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333,"Camden","C",1.33
"996","C8",56,21,33.8514895449625,0.160714285714285,62.0356748913728,2.66666666666667,"Camden","C",2.67
"997","C9",4,4,NA,NA,NA,1,"Camden","C",1
"999","D3",2,2,NA,NA,NA,1,"Camden","D",1
"1000","D3",2,2,NA,NA,NA,1,"Camden","D",1
"1001","D3",2,2,NA,NA,NA,1,"Camden","D",1
"1002","D3",68,34,72.2072635039007,0.279411764705884,47.086675702872,2,"Camden","D",2
"1003","D6",26,21,95.6101977376133,0.615384615384613,21.9641842574483,1.23809523809524,"Camden","D",1.24
"1005","A2",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5,"Canton","A",1.5
"1008","B3",2,2,NA,NA,NA,1,"Canton","B",1
"1010","B6",28,16,35.3820652710331,0.321428571428571,45.2206502854966,1.75,"Canton","B",1.75
"1011","B7",3,3,NA,NA,NA,1,"Canton","B",1
"1012","C1",4,4,NA,NA,NA,1,"Canton","C",1
"1013","C10",35,16,27.9365460250621,0.199999999999999,57.2726491873629,2.1875,"Canton","C",2.19
"1016","C5",2,1,NA,NA,NA,2,"Canton","C",2
"1017","C6",65,23,38.0031902923327,0.184615384615384,60.5212347254971,2.82608695652174,"Canton","C",2.83
"1018","C8",7,7,NA,NA,NA,1,"Canton","C",1
"1019","C9",22,20,200.156020747606,0.818181818181817,9.99220504349443,1.1,"Canton","C",1.1
"1020","D2",2,2,NA,NA,NA,1,"Canton","D",1
"1021","D3",13,11,60.7022601515724,0.692307692307692,18.1212362975171,1.18181818181818,"Canton","D",1.18
"1022","D4",2,2,NA,NA,NA,1,"Canton","D",1
"1023","D5",34,17,29.3475527447062,0.0588235294117645,57.9264654463105,2,"Canton","D",2
"1024","D6",9,6,15.7025351170338,0.444444444444445,38.2103905852204,1.5,"Canton","D",1.5
"1026","A2",35,28,140.215473828561,0.657142857142858,19.969265328187,1.25,"Charleston","A",1.25
"1027","A3",25,19,67.9357266802402,0.52,27.9676113415687,1.31578947368421,"Charleston","A",1.32
"1029","B10",42,21,39.9742541946523,0.214285714285715,52.5338131331774,2,"Charleston","B",2
"1030","B11",119,49,78.5070460340754,0.159663865546221,62.4147799150817,2.42857142857143,"Charleston","B",2.43
"1031","B2",7,4,6.66130097485392,0.142857142857143,60.0483301249981,1.75,"Charleston","B",1.75
"1034","B5",4,4,NA,NA,NA,1,"Charleston","B",1
"1035","B6",121,41,61.4159055349141,0.140495867768593,66.7579507993936,2.95121951219512,"Charleston","B",2.95
"1037","B9",18,18,NA,NA,NA,1,"Charleston","B",1
"1038","C1",19,14,53.0369363950929,0.578947368421053,26.3966981345011,1.35714285714286,"Charleston","C",1.36
"1040","C11",20,15,54.9193943810973,0.550000000000001,27.3127556649875,1.33333333333333,"Charleston","C",1.33
"1041","C12",56,29,70.2180355193311,0.357142857142854,41.2999306880584,1.93103448275862,"Charleston","C",1.93
"1043","C2",20,15,50.6500370758201,0.5,29.6149832576546,1.33333333333333,"Charleston","C",1.33
"1044","C3",20,13,49.4320788044532,0.5,26.2987119182794,1.53846153846154,"Charleston","C",1.54
"1045","C4",2,2,NA,NA,NA,1,"Charleston","C",1
"1046","C5",43,15,21.5302340818411,0.116279069767442,69.6694701180755,2.86666666666667,"Charleston","C",2.87
"1047","D10",66,34,64.4838126086428,0.227272727272727,52.7264108999706,1.94117647058824,"Charleston","D",1.94
"1048","D11",2,2,NA,NA,NA,1,"Charleston","D",1
"1049","D2",2,2,NA,NA,NA,1,"Charleston","D",1
"1050","D3",3,3,NA,NA,NA,1,"Charleston","D",1
"1051","D4",3,3,NA,NA,NA,1,"Charleston","D",1
"1052","D5",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333,"Charleston","D",1.33
"1053","D6",54,22,38.5015432416127,0.166666666666668,57.1405667090826,2.45454545454545,"Charleston","D",2.45
"1054","D7",28,12,19.668631186174,0.178571428571429,61.010854728088,2.33333333333333,"Charleston","D",2.33
"1055","D9",14,6,9.62238563492715,0.214285714285714,62.3545992401439,2.33333333333333,"Charleston","D",2.33
"1056","A1",16,12,NA,NA,NA,1.33333333333333,"Charlotte","A",1.33
"1058","A3",114,44,69.7002696444866,0.157894736842103,63.1274458828158,2.59090909090909,"Charlotte","A",2.59
"1062","B4",82,37,65.1541305428149,0.207317073170735,56.7884180047282,2.21621621621622,"Charlotte","B",2.22
"1064","B6",2,2,NA,NA,NA,1,"Charlotte","B",1
"1065","B7",12,10,50.2113719008126,0.666666666666668,19.9158071596888,1.2,"Charlotte","B",1.2
"1067","C10",45,22,37.7601000813377,0.0222222222222221,58.262557441878,2.04545454545455,"Charlotte","C",2.05
"1070","C2",67,31,58.6585724451028,0.208955223880597,52.84820054053,2.16129032258065,"Charlotte","C",2.16
"1073","C5",76,34,59.6680235119128,0.157894736842103,56.9819444299371,2.23529411764706,"Charlotte","C",2.24
"1077","D11",84,31,48.3136056596826,0.154761904761905,64.1641201825458,2.70967741935484,"Charlotte","D",2.71
"1080","D4",11,7,16.1837504949382,0.363636363636363,43.253261981451,1.57142857142857,"Charlotte","D",1.57
"1081","D5",68,29,48.5439100733047,0.176470588235293,59.7397283329834,2.3448275862069,"Charlotte","D",2.34
"1083","D7",15,15,NA,NA,NA,1,"Charlotte","D",1
"1085","D9",4,4,NA,NA,NA,1,"Charlotte","D",1
"1093","B4",19,14,44.5587321724117,0.473684210526317,31.4192063316111,1.35714285714286,"Chattanooga","B",1.36
"1098","C10",2,2,NA,NA,NA,1,"Chattanooga","C",1
"1102","C4",11,8,23.2451371120631,0.454545454545455,34.4158004378834,1.375,"Chattanooga","C",1.38
"1108","D2",135,61,116.364860925381,0.237037037037041,52.4213233401417,2.21311475409836,"Chattanooga","D",2.21
"1109","D3",76,32,54.3365374458772,0.184210526315791,58.8922325642743,2.375,"Chattanooga","D",2.38
"1110","D4",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909,"Chattanooga","D",1.09
"1115","C1",42,17,31.0465223332097,0.238095238095237,54.7565354262417,2.47058823529412,"Chelsea","C",2.47
"1116","C2",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333,"Chelsea","C",1.33
"1118","C4",182,63,100.205953630153,0.137362637362635,62.8705158902283,2.88888888888889,"Chelsea","C",2.89
"1119","D1",27,16,39.7925043999398,0.407407407407407,40.2085775732784,1.6875,"Chelsea","D",1.69
"1120","A3",33,13,20.0391743675997,0.181818181818182,64.8729321953454,2.53846153846154,"Chester","A",2.54
"1121","A5",32,13,21.3511542337895,0.15625,60.8866380601885,2.46153846153846,"Chester","A",2.46
"1122","B3",3,3,NA,NA,NA,1,"Chester","B",1
"1124","B5",11,11,NA,NA,NA,1,"Chester","B",1
"1125","C1",8,8,NA,NA,NA,1,"Chester","C",1
"1126","C2",14,11,42.7060239327656,0.571428571428571,25.7574903655697,1.27272727272727,"Chester","C",1.27
"1127","C3",38,25,71.7499425390701,0.473684210526315,34.8432334790884,1.52,"Chester","C",1.52
"1128","C4",7,7,NA,NA,NA,1,"Chester","C",1
"1130","A10",16,12,39.8572696022026,0.5,30.1074311405838,1.33333333333333,"Chicago","A",1.33
"1131","A11",35,17,28.6528993626917,0.0285714285714285,59.3308194916405,2.05882352941176,"Chicago","A",2.06
"1133","A13",54,54,NA,NA,NA,1,"Chicago","A",1
