"","id","ebird","iNaturalist","other"
"543","MI_Battle Creek_D8_D_4106",55,0,0
"544","MI_Battle Creek_D8_D_4107",6,0,0
"545","MI_Battle Creek_D8_D_4108",55,0,0
"546","MI_Bay City_A1_A_4110",625,0,0
"547","MI_Bay City_A1_A_4112",625,0,0
"548","MI_Bay City_B1_B_4111",491,0,0
"549","MI_Bay City_B1_B_4113",491,0,0
"550","MI_Bay City_C1_C_4114",668,0,0
"551","MI_Bay City_C1_C_4116",668,0,0
"552","MI_Bay City_C2_C_4115",181,0,154
"553","MI_Bay City_C2_C_4117",181,0,154
"554","MI_Bay City_C3_C_4116",1,0,0
"555","MI_Bay City_C3_C_4117",1,0,0
"556","MI_Bay City_C3_C_4118",1,0,0
"557","MI_Bay City_C3_C_4119",1,0,0
"558","MI_Bay City_C5_C_4119",544,0,0
"559","MI_Bay City_C5_C_4121",544,0,0
"560","MI_Bay City_D1_D_4120",77,1,0
"561","MI_Bay City_D1_D_4122",77,1,0
"562","MI_Bay City_D4_D_4123",1,0,0
"563","MI_Bay City_D4_D_4125",1,0,0
"564","MI_Bay City_D5_D_4124",17,0,0
"565","MI_Bay City_D5_D_4126",17,0,0
"566","MI_Bay City_D6_D_4125",128,0,0
"567","MI_Bay City_D6_D_4127",128,0,0
"568","MI_Bay City_D7_D_4126",1,0,0
"569","MI_Bay City_D7_D_4128",1,0,0
"570","MI_Bay City_D8_D_4127",9,0,0
"571","MI_Bay City_D8_D_4129",9,0,0
"572","TX_Beaumont_A_A_8769",24,5,0
"573","TX_Beaumont_A_A_8771",3,0,0
"574","TX_Beaumont_B_B_8772",14,0,0
"575","TX_Beaumont_B_B_8775",2,0,0
"576","TX_Beaumont_B_B_8777",2,0,0
"577","TX_Beaumont_B_B_8778",9,0,0
"578","TX_Beaumont_C_C_8779",7,1,0
"579","TX_Beaumont_C_C_8780",11,0,0
"580","TX_Beaumont_C_C_8781",7,0,6
"581","TX_Beaumont_C_C_8782",26,0,54
"582","TX_Beaumont_D_D_8783",24,0,0
"583","TX_Beaumont_D_D_8784",3945,0,0
"584","TX_Beaumont_D_D_8785",22,0,0
"585","TX_Beaumont_D_D_8787",5,0,0
"586","MA_Belmont_A1_A_3676",578,180,0
"587","MA_Belmont_A2_A_3677",3,1,0
"588","MA_Belmont_A3_A_3678",109,2,0
"589","MA_Belmont_A4_A_3679",2,0,0
"590","MA_Belmont_B1_B_3680",30,4,0
"591","MA_Belmont_B2_B_3681",32,0,1
"592","MA_Belmont_B3_B_3682",103,4,158
"593","MA_Belmont_B4_B_3683",603,3,0
"594","MA_Belmont_B5_B_3684",396,11,0
"595","MA_Belmont_B6_B_3685",178,5,0
"596","MA_Belmont_B7_B_3686",525,5,2
"597","MA_Belmont_C1_C_3687",4299,29,28
"598","MA_Belmont_C2_C_3688",22,0,0
"599","MA_Belmont_C3_C_3689",2,0,0
"600","MA_Belmont_C4_C_3690",2,6,0
"601","MA_Belmont_D1_D_3691",40,6,0
"602","NJ_Bergen Co._A1_A_5430",3,0,0
"603","NJ_Bergen Co._A2_A_5432",1,4,0
"604","NJ_Bergen Co._A3_A_5433",71,0,0
"605","NJ_Bergen Co._A4_A_5434",107,0,0
"606","NJ_Bergen Co._A5_A_5435",1,6,0
"607","NJ_Bergen Co._A6_A_5436",9,1,0
"608","NJ_Bergen Co._A7_A_5437",25,0,0
"609","NJ_Bergen Co._A8_A_5438",158,0,0
"610","NJ_Bergen Co._A9_A_5439",32,0,0
"611","NJ_Bergen Co._B1_B_5440",7,0,0
"612","NJ_Bergen Co._B10_B_5441",164,1,0
"613","NJ_Bergen Co._B11_B_5442",412,1,0
"614","NJ_Bergen Co._B12_B_5443",81,0,757
"615","NJ_Bergen Co._B13_B_5444",1149,4,0
"616","NJ_Bergen Co._B14_B_5445",167,0,425
"617","NJ_Bergen Co._B15_B_5446",111,0,716
"618","NJ_Bergen Co._B16_B_5447",872,1,0
"619","NJ_Bergen Co._B17_B_5448",811,1,25
"620","NJ_Bergen Co._B18_B_5449",1,0,0
"621","NJ_Bergen Co._B19_B_5450",34,0,0
"622","NJ_Bergen Co._B2_B_5451",5,0,84
"623","NJ_Bergen Co._B20_B_5452",2,0,0
"624","NJ_Bergen Co._B21_B_5453",16,0,0
"625","NJ_Bergen Co._B23_B_5455",0,0,121
"626","NJ_Bergen Co._B24_B_5456",4,0,0
"627","NJ_Bergen Co._B25_B_5457",830,0,0
"628","NJ_Bergen Co._B27_B_5459",171,2,0
"629","NJ_Bergen Co._B28_B_5460",2433,6,0
"630","NJ_Bergen Co._B29_B_5461",419,1,0
"631","NJ_Bergen Co._B3_B_5462",33,0,0
"632","NJ_Bergen Co._B30_B_5463",1825,13,393
"633","NJ_Bergen Co._B31_B_5464",233,5,0
"634","NJ_Bergen Co._B31_B_5465",616,6,460
"635","NJ_Bergen Co._B32_B_5466",321,1,0
"636","NJ_Bergen Co._B33_B_5467",27,1,0
"637","NJ_Bergen Co._B34_B_5468",24,792,0
"638","NJ_Bergen Co._B35_B_5469",104,4,0
"639","NJ_Bergen Co._B35_B_5470",19,6,0
"640","NJ_Bergen Co._B36_B_5471",31,0,0
"641","NJ_Bergen Co._B37_B_5472",2,2,0
"642","NJ_Bergen Co._B38_B_5473",27,0,0
"643","NJ_Bergen Co._B39_B_5474",12529,2,0
"644","NJ_Bergen Co._B4_B_5475",575,6,0
"645","NJ_Bergen Co._B40_B_5476",114,0,43
"646","NJ_Bergen Co._B42_B_5479",275,0,15
"647","NJ_Bergen Co._B43_B_5480",49,0,0
"648","NJ_Bergen Co._B44_B_5481",84,0,0
"649","NJ_Bergen Co._B45_B_5482",542,0,0
"650","NJ_Bergen Co._B46_B_5483",47,1,0
"651","NJ_Bergen Co._B47_B_5484",24,0,0
"652","NJ_Bergen Co._B48_B_5485",6,3,44
"653","NJ_Bergen Co._B5_B_5487",9,1,284
"654","NJ_Bergen Co._B50_B_5488",98,2,0
"655","NJ_Bergen Co._B51_B_5489",2,0,0
"656","NJ_Bergen Co._B52_B_5490",162,1,164
"657","NJ_Bergen Co._B6_B_5491",28,0,0
"658","NJ_Bergen Co._B7_B_5492",251,2,0
"659","NJ_Bergen Co._B8_B_5493",317,1,0
"660","NJ_Bergen Co._B9_B_5494",13,0,0
"661","NJ_Bergen Co._C1_C_5495",165229,31,741
"662","NJ_Bergen Co._C10_C_5496",1,0,0
"663","NJ_Bergen Co._C11_C_5497",82,0,0
"664","NJ_Bergen Co._C12_C_5498",4081,1,0
"665","NJ_Bergen Co._C13_C_5499",1902,1,0
"666","NJ_Bergen Co._C14_C_5500",29,0,0
"667","NJ_Bergen Co._C15_C_5501",12,0,0
"668","NJ_Bergen Co._C16_C_5502",377,1,495
"669","NJ_Bergen Co._C17_C_5503",146,7,326
"670","NJ_Bergen Co._C18_C_5504",45,1,0
"671","NJ_Bergen Co._C2_C_5506",2050,41,197
"672","NJ_Bergen Co._C20_C_5507",112,0,0
"673","NJ_Bergen Co._C21_C_5508",7,2,0
"674","NJ_Bergen Co._C22_C_5509",335,0,0
"675","NJ_Bergen Co._C23_C_5510",363,105,308
"676","NJ_Bergen Co._C24_C_5511",2581,56,57
"677","NJ_Bergen Co._C25_C_5512",774,6,231
"678","NJ_Bergen Co._C26_C_5513",68,28,118
"679","NJ_Bergen Co._C27_C_5514",203,2,121
"680","NJ_Bergen Co._C28_C_5515",56,1,0
"681","NJ_Bergen Co._C29_C_5516",499,0,0
"682","NJ_Bergen Co._C3_C_5517",49,0,0
"683","NJ_Bergen Co._C30_C_5518",67,0,0
"684","NJ_Bergen Co._C31_C_5519",47,2,47
"685","NJ_Bergen Co._C32_C_5520",51,10,185
"686","NJ_Bergen Co._C33_C_5521",17,12,0
"687","NJ_Bergen Co._C34_C_5522",200,3,226
"688","NJ_Bergen Co._C35_C_5523",823,0,23
"689","NJ_Bergen Co._C36_C_5524",50,0,0
"690","NJ_Bergen Co._C37_C_5525",457,1,59
"691","NJ_Bergen Co._C38_C_5526",47,1,0
"692","NJ_Bergen Co._C39_C_5527",13,3,0
"693","NJ_Bergen Co._C4_C_5528",1405,3,386
"694","NJ_Bergen Co._C40_C_5529",5,1,0
"695","NJ_Bergen Co._C41_C_5530",228,28,0
"696","NJ_Bergen Co._C42_C_5531",170,4,0
"697","NJ_Bergen Co._C42_C_5532",629,35,515
"698","NJ_Bergen Co._C43_C_5533",710,4,669
"699","NJ_Bergen Co._C44_C_5534",180,23,0
"700","NJ_Bergen Co._C45_C_5535",539,5,0
"701","NJ_Bergen Co._C46_C_5536",44,1,0
"702","NJ_Bergen Co._C47_C_5537",0,2,0
"703","NJ_Bergen Co._C49_C_5542",22,0,9
"704","NJ_Bergen Co._C5_C_5543",300,0,321
"705","NJ_Bergen Co._C50_C_5544",54,0,0
"706","NJ_Bergen Co._C50_C_5545",197,0,0
"707","NJ_Bergen Co._C51_C_5546",74,1,0
"708","NJ_Bergen Co._C52_C_5547",55,0,0
"709","NJ_Bergen Co._C52_C_5548",1,1,0
"710","NJ_Bergen Co._C53_C_5549",186,1,0
"711","NJ_Bergen Co._C54_C_5550",3,0,0
"712","NJ_Bergen Co._C55_C_5551",133,4,256
"713","NJ_Bergen Co._C57_C_5553",2535,11,0
"714","NJ_Bergen Co._C58_C_5554",2,0,0
"715","NJ_Bergen Co._C59_C_5555",900,9,120
"716","NJ_Bergen Co._C6_C_5556",280,2,0
"717","NJ_Bergen Co._C60_C_5557",382,0,0
"718","NJ_Bergen Co._C60_C_5558",399,0,84
"719","NJ_Bergen Co._C61_C_5559",194,0,0
"720","NJ_Bergen Co._C62_C_5560",20,2,18
"721","NJ_Bergen Co._C63_C_5561",111,2,0
"722","NJ_Bergen Co._C65_C_5563",0,0,57
"723","NJ_Bergen Co._C67_C_5565",35,2,0
"724","NJ_Bergen Co._C68_C_5566",966,10,80
"725","NJ_Bergen Co._C69_C_5567",16,0,0
"726","NJ_Bergen Co._C7_C_5568",440,0,249
"727","NJ_Bergen Co._C70_C_5569",30,0,0
"728","NJ_Bergen Co._C71_C_5570",5,0,6
"729","NJ_Bergen Co._C72_C_5571",15,0,45
"730","NJ_Bergen Co._C73_C_5573",732,2,0
"731","NJ_Bergen Co._C74_C_5574",5190,0,1
"732","NJ_Bergen Co._C75_C_5575",165,3,0
"733","NJ_Bergen Co._C8_C_5576",1011,0,0
"734","NJ_Bergen Co._C9_C_5577",33,0,845
"735","NJ_Bergen Co._D1_D_5578",224,0,0
"736","NJ_Bergen Co._D10_D_5579",11,0,0
"737","NJ_Bergen Co._D11_D_5580",418,2,0
"738","NJ_Bergen Co._D12_D_5581",5,0,0
"739","NJ_Bergen Co._D13_D_5582",60,0,21
"740","NJ_Bergen Co._D14_D_5583",1,0,0
"741","NJ_Bergen Co._D15_D_5584",7,3,0
"742","NJ_Bergen Co._D17_D_5587",0,1,0
"743","NJ_Bergen Co._D19_D_5589",236,0,0
"744","NJ_Bergen Co._D2_D_5590",4149,45,0
"745","NJ_Bergen Co._D20_D_5592",5,0,15
"746","NJ_Bergen Co._D21_D_5593",4,1,0
"747","NJ_Bergen Co._D22_D_5594",1173,0,0
"748","NJ_Bergen Co._D22_D_5595",18,0,0
"749","NJ_Bergen Co._D23_D_5596",2302,2,0
"750","NJ_Bergen Co._D24_D_5597",38,0,0
"751","NJ_Bergen Co._D24_D_5598",22,0,0
"752","NJ_Bergen Co._D25_D_5599",12,1,0
"753","NJ_Bergen Co._D3_D_5600",9,0,0
"754","NJ_Bergen Co._D4_D_5601",76,1,0
"755","NJ_Bergen Co._D5_D_5602",1327,0,634
"756","NJ_Bergen Co._D6_D_5603",59,1,0
"757","NJ_Bergen Co._D7_D_5604",30,0,0
"758","NJ_Bergen Co._D8_D_5605",191,4,178
"759","PA_Bethlehem_A1_A_8008",17,1,0
"760","PA_Bethlehem_A2_A_8009",76,0,0
"761","PA_Bethlehem_B2_B_8010",320,10,0
"762","PA_Bethlehem_B3_B_8011",619,2,0
"763","PA_Bethlehem_B4_B_8013",28,3,456
"764","PA_Bethlehem_B5_B_8014",38,0,0
"765","PA_Bethlehem_B5_B_8015",6092,2,84
"766","PA_Bethlehem_B6_B_8016",28,0,0
"767","PA_Bethlehem_B7_B_8017",493,0,61
"768","PA_Bethlehem_C1_C_8018",2,2,0
"769","PA_Bethlehem_C2_C_8019",14,1,0
"770","PA_Bethlehem_C3_C_8020",2,2,0
"771","PA_Bethlehem_C4_C_8021",0,1,0
"772","PA_Bethlehem_D_D_8027",29,4,0
"773","PA_Bethlehem_D_D_8029",43,1,71
"774","PA_Bethlehem_D_D_8030",6,0,0
"775","PA_Bethlehem_D_D_8031",1,0,0
"776","PA_Bethlehem_D_D_8032",0,1,0
"777","PA_Bethlehem_D_D_8033",5,1,0
"778","NY_Binghamton-Johnson City_A1_A_6065",60,0,278
"779","NY_Binghamton-Johnson City_A2_A_6066",47,0,0
"780","NY_Binghamton-Johnson City_A3_A_6067",1,1,0
"781","NY_Binghamton-Johnson City_A4_A_6068",946,1,0
"782","NY_Binghamton-Johnson City_B1_B_6069",205,0,1
"783","NY_Binghamton-Johnson City_B10_B_6070",1583,3,47
"784","NY_Binghamton-Johnson City_B11_B_6071",20,0,0
"785","NY_Binghamton-Johnson City_B2_B_6072",3611,7,0
"786","NY_Binghamton-Johnson City_B3_B_6073",9,0,0
"787","NY_Binghamton-Johnson City_B4_B_6074",14,0,0
"788","NY_Binghamton-Johnson City_B4_B_6076",47,0,0
"789","NY_Binghamton-Johnson City_B4_B_6077",56,0,0
"790","NY_Binghamton-Johnson City_B4_B_6078",299,0,0
"791","NY_Binghamton-Johnson City_B5_B_6079",31,0,0
"792","NY_Binghamton-Johnson City_B6_B_6080",3586,3,0
"793","NY_Binghamton-Johnson City_B6_B_6081",7,0,0
"794","NY_Binghamton-Johnson City_B7_B_6082",228,0,0
"795","NY_Binghamton-Johnson City_B8_B_6083",1290,12,383
"796","NY_Binghamton-Johnson City_B9_B_6084",8,0,0
"797","NY_Binghamton-Johnson City_B9_B_6085",16510,1,719
"798","NY_Binghamton-Johnson City_C1_C_6086",801,0,0
"799","NY_Binghamton-Johnson City_C10_C_6087",1700,0,0
"800","NY_Binghamton-Johnson City_C2_C_6088",7,0,0
"801","NY_Binghamton-Johnson City_C3_C_6089",1,0,0
"802","NY_Binghamton-Johnson City_C3_C_6090",5,0,0
"803","NY_Binghamton-Johnson City_C3_C_6091",2,0,0
"804","NY_Binghamton-Johnson City_C3_C_6092",9090,1,4
"805","NY_Binghamton-Johnson City_C4_C_6093",109,0,0
"806","NY_Binghamton-Johnson City_C4_C_6094",33,0,0
"807","NY_Binghamton-Johnson City_C4_C_6095",578,1,0
"808","NY_Binghamton-Johnson City_C4_C_6096",148,0,0
"809","NY_Binghamton-Johnson City_C5_C_6097",316,0,426
"810","NY_Binghamton-Johnson City_C6_C_6099",60,8,0
"811","NY_Binghamton-Johnson City_C7_C_6100",240,0,0
"812","NY_Binghamton-Johnson City_C9_C_6102",65,0,0
"813","NY_Binghamton-Johnson City_D1_D_6103",193,0,0
"814","NY_Binghamton-Johnson City_D2_D_6104",13,0,0
"815","NY_Binghamton-Johnson City_D3_D_6105",26,0,0
"816","AL_Birmingham_A1_A_1",447,6,998
"817","AL_Birmingham_A2_A_2",109,0,0
"818","AL_Birmingham_A3_A_3",36,6,123
"819","AL_Birmingham_B1_B_4",6172,14,867
"820","AL_Birmingham_B10_B_5",1,0,0
"821","AL_Birmingham_B13_B_8",6,9,0
"822","AL_Birmingham_B14_B_9",6390,12,0
"823","AL_Birmingham_B2_B_12",3717,4,447
"824","AL_Birmingham_B3_B_13",0,2,0
"825","AL_Birmingham_B4_B_14",66,1,0
"826","AL_Birmingham_B5_B_15",197,0,0
"827","AL_Birmingham_B7_B_17",12,0,0
"828","AL_Birmingham_B9_B_19",181,0,0
"829","AL_Birmingham_C1_C_22",2,0,0
"830","AL_Birmingham_C10_C_23",2304,11,0
"831","AL_Birmingham_C11_C_24",386,4,219
"832","AL_Birmingham_C12_C_25",14268,269,0
"833","AL_Birmingham_C13_C_26",282,2,0
"834","AL_Birmingham_C14_C_27",3,0,0
"835","AL_Birmingham_C15_C_28",0,0,12
"836","AL_Birmingham_C16_C_30",3,0,0
"837","AL_Birmingham_C17_C_31",1,0,7
"838","AL_Birmingham_C18_C_32",1,0,20
"839","AL_Birmingham_C2_C_34",6,0,0
"840","AL_Birmingham_C20_C_35",95,0,879
"841","AL_Birmingham_C3_C_36",316,14,577
"842","AL_Birmingham_C6_C_39",122,1,0
"843","AL_Birmingham_C7_C_40",5,0,0
"844","AL_Birmingham_C8_C_41",6,0,256
"845","AL_Birmingham_C9_C_42",27,2,0
"846","AL_Birmingham_D1_D_43",215,2,0
"847","AL_Birmingham_D10_D_44",145,2,142
"848","AL_Birmingham_D11_D_45",2,0,0
"849","AL_Birmingham_D14_D_48",2482,4,0
"850","AL_Birmingham_D16_D_50",1,0,0
"851","AL_Birmingham_D17_D_54",13,0,0
"852","AL_Birmingham_D2_D_58",112,6,132
"853","AL_Birmingham_D3_D_62",3,0,0
"854","AL_Birmingham_D3_D_63",2,0,0
"855","AL_Birmingham_D4_D_64",606,1,140
"856","AL_Birmingham_D5_D_65",242,13,0
"857","AL_Birmingham_D5_D_66",12,1,0
"858","AL_Birmingham_D6_D_67",54,2,0
"859","AL_Birmingham_D7_D_68",35,2,69
"860","AL_Birmingham_D8_D_69",1603,3,0
"861","MA_Boston_A1_A_3692",5652,36,0
"862","MA_Boston_B1_B_3693",137,13,0
"863","MA_Boston_B2_B_3694",560,16,0
"864","MA_Boston_B3_B_3695",1618,12,6
"865","MA_Boston_B4_B_3696",394,14,0
"866","MA_Boston_B5_B_3697",2773,48,202
"867","MA_Boston_B6_B_3698",2477,2,0
"868","MA_Boston_B8_B_3700",20,0,0
"869","MA_Boston_C1_C_3701",17447,66,124
"870","MA_Boston_C10_C_3702",1098,11,5
"871","MA_Boston_C11_C_3703",583,7,15
"872","MA_Boston_C12_C_3704",13511,36,303
"873","MA_Boston_C13_C_3705",3743,2,0
"874","MA_Boston_C14_C_3706",9574,335,94
"875","MA_Boston_C15_C_3707",9200,29,0
"876","MA_Boston_C16_C_3708",2365,9,0
"877","MA_Boston_C17_C_3709",1026,26,10
"878","MA_Boston_C18_C_3710",2054,0,0
"879","MA_Boston_C2_C_3711",87,0,0
"880","MA_Boston_C3_C_3712",88427,224,15
"881","MA_Boston_C4_C_3713",47,2,0
"882","MA_Boston_C5_C_3714",364,10,1
"883","MA_Boston_C6_C_3715",77023,444,25
"884","MA_Boston_C7_C_3716",297,4,0
"885","MA_Boston_C8_C_3717",6744,36,1
"886","MA_Boston_C9_C_3718",4510,34,95
"887","MA_Boston_D1_D_3719",246,12,0
"888","MA_Boston_D10_D_3720",1240,5,0
"889","MA_Boston_D11_D_3721",448,12,40
"890","MA_Boston_D12_D_3722",926,9,1
"891","MA_Boston_D2_D_3723",1589,16,20
"892","MA_Boston_D3_D_3724",232,3,0
"893","MA_Boston_D4_D_3725",117,11,0
"894","MA_Boston_D5_D_3726",544,18,3
"895","MA_Boston_D6_D_3727",1609,4,21
"896","MA_Boston_D7_D_3728",996,54,0
"897","MA_Boston_D8_D_3729",26755,41,65
"898","MA_Boston_D9_D_3730",414,17,0
"899","MA_Braintree_A1_A_3731",13,2,0
"900","MA_Braintree_B1_B_3732",756,3,102
"901","MA_Braintree_B2_B_3733",148,0,0
"902","MA_Braintree_B3_B_3734",63,1,0
"903","MA_Braintree_B4_B_3735",3,0,0
"904","MA_Braintree_C1_C_3737",33,0,0
"905","MA_Braintree_C2_C_3738",135,0,419
"906","MA_Brockton_A1_A_3740",3,1,0
"907","MA_Brockton_B1_B_3742",10,0,0
"908","MA_Brockton_B2_B_3743",6,0,0
"909","MA_Brockton_B3_B_3744",110,1,0
"910","MA_Brockton_C1_C_3745",54,2,0
"911","MA_Brockton_C10_C_3746",4,0,0
"912","MA_Brockton_C3_C_3748",5,1,0
"913","MA_Brockton_C5_C_3750",294,1,0
"914","MA_Brockton_C6_C_3751",11,8,0
"915","MA_Brockton_C7_C_3752",301,2,58
"916","MA_Brockton_C8_C_3753",20,0,0
"917","MA_Brockton_D1_D_3755",12,0,0
"918","NY_Bronx_A1_A_6106",5051,155,1
"919","NY_Bronx_A2_A_6107",31,2,0
"920","NY_Bronx_B1_B_6108",79,12,95
"921","NY_Bronx_B10_B_6109",152,1,0
"922","NY_Bronx_B2_B_6111",1202,23,14
"923","NY_Bronx_B3_B_6112",150,0,0
"924","NY_Bronx_B5_B_6114",83,21,0
"925","NY_Bronx_B6_B_6115",29,0,0
"926","NY_Bronx_B8_B_6117",0,1,0
"927","NY_Bronx_B8_B_6118",4,3,0
"928","NY_Bronx_B9_B_6119",15,2,0
"929","NY_Bronx_C1_C_6120",106,38,217
"930","NY_Bronx_C10_C_6121",55,7,0
"931","NY_Bronx_C11_C_6122",53,0,0
"932","NY_Bronx_C12_C_6123",1155,3,0
"933","NY_Bronx_C13_C_6124",226,12,0
"934","NY_Bronx_C14_C_6125",192,13,0
"935","NY_Bronx_C15_C_6126",248,7,48
"936","NY_Bronx_C16_C_6127",86,10,147
"937","NY_Bronx_C17_C_6128",13,1,0
"938","NY_Bronx_C18_C_6129",321,8,0
"939","NY_Bronx_C19_C_6130",133,13,6
"940","NY_Bronx_C2_C_6131",101,1,0
"941","NY_Bronx_C21_C_6133",131,6,0
"942","NY_Bronx_C22_C_6134",2086,8,53
"943","NY_Bronx_C23_C_6135",1562,4,0
"944","NY_Bronx_C3_C_6136",396,7,0
"945","NY_Bronx_C4_C_6137",14,2,0
"946","NY_Bronx_C5_C_6138",42,2,0
"947","NY_Bronx_C7_C_6140",1,2,0
"948","NY_Bronx_C8_C_6141",7,0,0
"949","NY_Bronx_C9_C_6142",52,11,0
"950","NY_Bronx_D1_D_6143",3,2,0
"951","NY_Bronx_D2_D_6144",38,3,0
"952","NY_Bronx_D3_D_6145",35,2,0
"953","NY_Bronx_D4_D_6146",23,1,0
"954","NY_Bronx_D5_D_6147",280,2,0
"955","NY_Bronx_D6_D_6148",275,8,0
"956","NY_Bronx_D7_D_6149",2815,105,0
"957","NY_Bronx_E1_E_6150",10,2,0
"958","MA_Brookline_A1_A_3756",557,5,0
"959","MA_Brookline_A2_A_3757",3727,22,2
"960","MA_Brookline_B1_B_3758",1244,10,42
"961","MA_Brookline_B2_B_3759",9,5,0
"962","MA_Brookline_B3_B_3760",986,4,6
"963","MA_Brookline_B3_B_3761",22980,39,0
"964","MA_Brookline_B4_B_3762",402,11,0
"965","MA_Brookline_B5_B_3763",23532,11,0
"966","MA_Brookline_C1_C_3765",2,0,0
"967","MA_Brookline_C2_C_3767",8148,126,43
"968","MA_Brookline_C3_C_3768",221,2,0
"969","MA_Brookline_C4_C_3769",45,7,0
"970","MA_Brookline_D1_D_3770",22,7,1
"971","NY_Brooklyn_A1_A_6151",7474,24,1
"972","NY_Brooklyn_B1_B_6152",1015,20,12
"973","NY_Brooklyn_B10_B_6153",21,5,44
"974","NY_Brooklyn_B11_B_6154",20,0,50
"975","NY_Brooklyn_B12_B_6155",2,1,0
"976","NY_Brooklyn_B13_B_6156",221,5,209
"977","NY_Brooklyn_B14_B_6157",11,6,18
"978","NY_Brooklyn_B15_B_6158",66,1,0
"979","NY_Brooklyn_B16_B_6159",203,44,0
"980","NY_Brooklyn_B17_B_6160",9,4,0
"981","NY_Brooklyn_B2_B_6161",8,1,0
"982","NY_Brooklyn_B3_B_6162",1975,40,26
"983","NY_Brooklyn_B4_B_6163",333,8,0
"984","NY_Brooklyn_B5_B_6164",786,33,149
"985","NY_Brooklyn_B6_B_6165",301,6,12
"986","NY_Brooklyn_B7_B_6166",7071,196,0
"987","NY_Brooklyn_B8_B_6167",618,14,0
"988","NY_Brooklyn_B9_B_6168",743,66,96
"989","NY_Brooklyn_C1_C_6169",981,8,0
"990","NY_Brooklyn_C10_C_6170",1226,107,122
"991","NY_Brooklyn_C11_C_6171",28,6,0
"992","NY_Brooklyn_C12_C_6172",1811,122,622
"993","NY_Brooklyn_C13_C_6173",122,3,0
"994","NY_Brooklyn_C14_C_6174",133,2,0
"995","NY_Brooklyn_C15_C_6175",8,3,0
"996","NY_Brooklyn_C16_C_6176",53,0,0
"997","NY_Brooklyn_C17_C_6177",997,5,16
"998","NY_Brooklyn_C18_C_6178",643,0,24
"999","NY_Brooklyn_C19_C_6179",44,9,0
"1000","NY_Brooklyn_C2_C_6180",5,0,0
"1001","NY_Brooklyn_C20_C_6181",8,1,173
"1002","NY_Brooklyn_C21_C_6182",100,8,1
"1003","NY_Brooklyn_C22_C_6183",133,54,0
"1004","NY_Brooklyn_C23_C_6184",440,1,0
"1005","NY_Brooklyn_C24_C_6185",69,1,0
"1006","NY_Brooklyn_C25_C_6186",1859,36,2
"1007","NY_Brooklyn_C3_C_6187",609,21,0
"1008","NY_Brooklyn_C4_C_6188",469,13,0
"1009","NY_Brooklyn_C5_C_6189",3435,14,679
"1010","NY_Brooklyn_C6_C_6190",484,38,0
"1011","NY_Brooklyn_C7_C_6191",9,3,1
"1012","NY_Brooklyn_C8_C_6192",7,2,77
"1013","NY_Brooklyn_C9_C_6193",34,11,0
"1014","NY_Brooklyn_D1_D_6194",200,6,130
"1015","NY_Brooklyn_D10_D_6195",67,3,25
"1016","NY_Brooklyn_D11_D_6196",19,7,4
"1017","NY_Brooklyn_D12_D_6197",23,0,0
"1018","NY_Brooklyn_D13_D_6198",20,3,0
"1019","NY_Brooklyn_D14_D_6199",11,2,0
"1020","NY_Brooklyn_D15_D_6200",2,0,1
"1021","NY_Brooklyn_D16_D_6201",2,3,0
"1022","NY_Brooklyn_D17_D_6202",80,7,0
"1023","NY_Brooklyn_D18_D_6203",3019,3,0
"1024","NY_Brooklyn_D19_D_6204",31,7,0
"1025","NY_Brooklyn_D2_D_6205",686,62,75
"1026","NY_Brooklyn_D20_D_6206",854,4,0
"1027","NY_Brooklyn_D21_D_6207",88,2,0
"1028","NY_Brooklyn_D22_D_6208",15,1,0
"1029","NY_Brooklyn_D23_D_6209",207,4,45
"1030","NY_Brooklyn_D23_D_6210",4,1,0
"1031","NY_Brooklyn_D3_D_6211",1010,57,37
"1032","NY_Brooklyn_D4_D_6212",175,9,0
"1033","NY_Brooklyn_D5_D_6213",1159,6,31
"1034","NY_Brooklyn_D6_D_6214",4204,47,92
"1035","NY_Brooklyn_D7_D_6215",2289,11,54
"1036","NY_Brooklyn_D8_D_6216",7388,84,8
"1037","NY_Brooklyn_D9_D_6217",5915,141,174
"1038","NY_Buffalo_A1_A_6218",604,7,0
"1039","NY_Buffalo_A2_A_6219",184,1,548
"1040","NY_Buffalo_A3_A_6220",1043,0,0
"1041","NY_Buffalo_A5_A_6222",395,1,0
"1042","NY_Buffalo_A6_A_6223",345,1,0
"1043","NY_Buffalo_A6_A_6224",95,0,0
"1044","NY_Buffalo_A7_A_6225",322,0,40
"1045","NY_Buffalo_B1_B_6226",199,1,0
"1046","NY_Buffalo_B1_B_6227",35,1,0
"1047","NY_Buffalo_B10_B_6228",8,0,0
"1048","NY_Buffalo_B10_B_6229",86,1,0
"1049","NY_Buffalo_B10_B_6230",285,0,0
"1050","NY_Buffalo_B11_B_6231",1068,1,23
"1051","NY_Buffalo_B13_B_6233",303,2,18
"1052","NY_Buffalo_B13_B_6234",17,4,0
"1053","NY_Buffalo_B13_B_6235",490,3,0
"1054","NY_Buffalo_B2_B_6236",0,0,119
"1055","NY_Buffalo_B3_B_6237",549,1,54
"1056","NY_Buffalo_B4_B_6238",26,1,0
"1057","NY_Buffalo_B5_B_6239",217,0,0
"1058","NY_Buffalo_B6_B_6240",1,5,0
"1059","NY_Buffalo_B7_B_6241",1326,25,0
